job_ad_id,job_city_id,job_industry_id,job_type_id,job_ownership_id,job_fed_contractor,job_equal_opp_employer,job_req_any,job_req_communication,job_req_education,job_req_min_experience,job_req_computer,job_req_organization,job_req_school
1122,1,4,1,3,0,1,1,0,0,4,1,0,none_listed
1123,1,3,2,1,0,0,0,0,0,,0,0,none_listed
1124,1,3,1,2,NA,1,1,0,0,,1,0,none_listed
1124,1,3,1,2,NA,1,1,0,0,,1,0,none_listed
1124,1,3,1,2,NA,1,1,0,0,,1,0,none_listed
1124,1,3,1,2,NA,1,1,0,0,,1,0,none_listed
1126,1,4,4,2,NA,0,1,0,1,some,0,0,some_college
1125,1,4,6,1,0,0,1,0,0,some,1,0,none_listed
1125,1,4,6,1,0,0,1,0,0,some,1,0,none_listed
1125,1,4,6,1,0,0,1,0,0,some,1,0,none_listed
1126,1,4,4,2,NA,0,1,0,1,some,0,0,some_college
1125,1,4,6,1,0,0,1,0,0,some,1,0,none_listed
1127,1,1,6,2,NA,0,1,0,0,5,1,0,none_listed
1128,1,3,2,1,0,0,0,0,0,,0,0,none_listed
1128,1,3,2,1,0,0,0,0,0,,0,0,none_listed
1127,1,1,6,2,NA,0,1,0,0,5,1,0,none_listed
1129,1,4,3,2,0,0,1,0,0,some,0,0,none_listed
1129,1,4,3,2,0,0,1,0,0,some,0,0,none_listed
1130,1,1,1,1,NA,0,1,0,0,,1,0,none_listed
1130,1,1,1,1,NA,0,1,0,0,,1,0,none_listed
1130,1,1,1,1,NA,0,1,0,0,,1,0,none_listed
1130,1,1,1,1,NA,0,1,0,0,,1,0,none_listed
1131,1,1,6,2,NA,1,1,0,0,,0,1,none_listed
1131,1,1,6,2,NA,1,1,0,0,,0,1,none_listed
1131,1,1,6,2,NA,1,1,0,0,,0,1,none_listed
1132,1,3,2,2,NA,0,0,0,0,,0,0,none_listed
1131,1,1,6,2,NA,1,1,0,0,,0,1,none_listed
1132,1,3,2,2,NA,0,0,0,0,,0,0,none_listed
1133,1,5,5,3,0,1,0,0,0,,0,0,none_listed
1133,1,5,5,3,0,1,0,0,0,,0,0,none_listed
1133,1,5,5,3,0,1,0,0,0,,0,0,none_listed
1133,1,5,5,3,0,1,0,0,0,,0,0,none_listed
1134,1,1,1,4,1,1,1,0,1,3,1,0,some_college
1135,1,3,2,2,0,0,1,0,0,some,0,0,none_listed
1134,1,1,1,4,1,1,1,0,1,3,1,0,some_college
1135,1,3,2,2,0,0,1,0,0,some,0,0,none_listed
1134,1,1,1,4,1,1,1,0,1,3,1,0,some_college
1135,1,3,2,2,0,0,1,0,0,some,0,0,none_listed
1134,1,1,1,4,1,1,1,0,1,3,1,0,some_college
1135,1,3,2,2,0,0,1,0,0,some,0,0,none_listed
1136,1,1,6,4,0,1,1,1,0,5,1,0,none_listed
1136,1,1,6,4,0,1,1,1,0,5,1,0,none_listed
1136,1,1,6,4,0,1,1,1,0,5,1,0,none_listed
1137,1,3,4,2,0,0,1,0,0,,0,0,none_listed
1136,1,1,6,4,0,1,1,1,0,5,1,0,none_listed
1137,1,3,4,2,0,0,1,0,0,,0,0,none_listed
1137,1,3,4,2,0,0,1,0,0,,0,0,none_listed
1137,1,3,4,2,0,0,1,0,0,,0,0,none_listed
188,2,4,2,3,0,1,1,1,0,some,0,0,none_listed
150,2,2,2,1,0,1,1,0,1,,0,0,some_college
188,2,4,2,3,0,1,1,1,0,some,0,0,none_listed
20,2,1,4,1,0,1,1,0,1,5,1,0,some_college
150,2,2,2,1,0,1,1,0,1,,0,0,some_college
150,2,2,2,1,0,1,1,0,1,,0,0,some_college
206,2,1,4,1,1,1,1,0,1,2,0,0,college
272,2,3,3,1,0,0,1,0,0,3,0,0,none_listed
20,2,1,4,1,0,1,1,0,1,5,1,0,some_college
104,2,3,2,1,0,0,1,0,0,some,0,0,none_listed
128,2,1,4,2,NA,0,0,0,0,,0,0,none_listed
20,2,1,4,1,0,1,1,0,1,5,1,0,some_college
188,2,4,2,3,0,1,1,1,0,some,0,0,none_listed
104,2,3,2,1,0,0,1,0,0,some,0,0,none_listed
128,2,1,4,2,NA,0,0,0,0,,0,0,none_listed
272,2,3,3,1,0,0,1,0,0,3,0,0,none_listed
104,2,3,2,1,0,0,1,0,0,some,0,0,none_listed
206,2,1,4,1,1,1,1,0,1,2,0,0,college
188,2,4,2,3,0,1,1,1,0,some,0,0,none_listed
206,2,1,4,1,1,1,1,0,1,2,0,0,college
206,2,1,4,1,1,1,1,0,1,2,0,0,college
128,2,1,4,2,NA,0,0,0,0,,0,0,none_listed
20,2,1,4,1,0,1,1,0,1,5,1,0,some_college
128,2,1,4,2,NA,0,0,0,0,,0,0,none_listed
150,2,2,2,1,0,1,1,0,1,,0,0,some_college
272,2,3,3,1,0,0,1,0,0,3,0,0,none_listed
104,2,3,2,1,0,0,1,0,0,some,0,0,none_listed
272,2,3,3,1,0,0,1,0,0,3,0,0,none_listed
43,2,2,3,2,NA,0,0,0,0,,0,0,none_listed
264,2,3,3,3,1,1,1,0,1,3,0,0,some_college
15,2,3,3,3,0,1,0,0,0,,0,0,none_listed
264,2,3,3,3,1,1,1,0,1,3,0,0,some_college
264,2,3,3,3,1,1,1,0,1,3,0,0,some_college
15,2,3,3,3,0,1,0,0,0,,0,0,none_listed
43,2,2,3,2,NA,0,0,0,0,,0,0,none_listed
264,2,3,3,3,1,1,1,0,1,3,0,0,some_college
15,2,3,3,3,0,1,0,0,0,,0,0,none_listed
43,2,2,3,2,NA,0,0,0,0,,0,0,none_listed
15,2,3,3,3,0,1,0,0,0,,0,0,none_listed
43,2,2,3,2,NA,0,0,0,0,,0,0,none_listed
342,2,2,4,1,0,0,0,0,0,,0,0,none_listed
342,2,2,4,1,0,0,0,0,0,,0,0,none_listed
342,2,2,4,1,0,0,0,0,0,,0,0,none_listed
342,2,2,4,1,0,0,0,0,0,,0,0,none_listed
16,2,6,2,3,1,1,0,0,0,,0,0,none_listed
16,2,6,2,3,1,1,0,0,0,,0,0,none_listed
16,2,6,2,3,1,1,0,0,0,,0,0,none_listed
16,2,6,2,3,1,1,0,0,0,,0,0,none_listed
343,2,1,2,2,NA,0,0,0,0,,0,0,none_listed
343,2,1,2,2,NA,0,0,0,0,,0,0,none_listed
343,2,1,2,2,NA,0,0,0,0,,0,0,none_listed
343,2,1,2,2,NA,0,0,0,0,,0,0,none_listed
17,2,1,2,2,NA,0,1,0,0,,0,0,none_listed
17,2,1,2,2,NA,0,1,0,0,,0,0,none_listed
17,2,1,2,2,NA,0,1,0,0,,0,0,none_listed
17,2,1,2,2,NA,0,1,0,0,,0,0,none_listed
344,2,1,4,2,NA,0,1,0,1,2,0,0,college
344,2,1,4,2,NA,0,1,0,1,2,0,0,college
344,2,1,4,2,NA,0,1,0,1,2,0,0,college
344,2,1,4,2,NA,0,1,0,1,2,0,0,college
18,2,1,3,2,NA,0,0,0,0,,0,0,none_listed
265,2,1,3,2,NA,0,0,0,0,,0,0,none_listed
265,2,1,3,2,NA,0,0,0,0,,0,0,none_listed
18,2,1,3,2,NA,0,0,0,0,,0,0,none_listed
265,2,1,3,2,NA,0,0,0,0,,0,0,none_listed
265,2,1,3,2,NA,0,0,0,0,,0,0,none_listed
18,2,1,3,2,NA,0,0,0,0,,0,0,none_listed
18,2,1,3,2,NA,0,0,0,0,,0,0,none_listed
345,2,5,3,1,0,1,1,0,1,3,0,0,college
345,2,5,3,1,0,1,1,0,1,3,0,0,college
345,2,5,3,1,0,1,1,0,1,3,0,0,college
345,2,5,3,1,0,1,1,0,1,3,0,0,college
266,2,4,4,1,0,1,1,0,1,some,0,0,some_college
19,2,2,3,3,0,0,0,0,0,,0,0,none_listed
19,2,2,3,3,0,0,0,0,0,,0,0,none_listed
19,2,2,3,3,0,0,0,0,0,,0,0,none_listed
19,2,2,3,3,0,0,0,0,0,,0,0,none_listed
266,2,4,4,1,0,1,1,0,1,some,0,0,some_college
266,2,4,4,1,0,1,1,0,1,some,0,0,some_college
266,2,4,4,1,0,1,1,0,1,some,0,0,some_college
346,2,3,2,1,0,0,1,0,0,some,0,0,none_listed
346,2,3,2,1,0,0,1,0,0,some,0,0,none_listed
346,2,3,2,1,0,0,1,0,0,some,0,0,none_listed
346,2,3,2,1,0,0,1,0,0,some,0,0,none_listed
267,2,2,4,1,0,0,0,0,0,,0,0,none_listed
267,2,2,4,1,0,0,0,0,0,,0,0,none_listed
267,2,2,4,1,0,0,0,0,0,,0,0,none_listed
267,2,2,4,1,0,0,0,0,0,,0,0,none_listed
347,2,1,4,2,NA,0,1,0,0,3,0,0,none_listed
347,2,1,4,2,NA,0,1,0,0,3,0,0,none_listed
347,2,1,4,2,NA,0,1,0,0,3,0,0,none_listed
347,2,1,4,2,NA,0,1,0,0,3,0,0,none_listed
348,2,3,3,1,0,0,1,0,1,1,0,0,some_college
348,2,3,3,1,0,0,1,0,1,1,0,0,some_college
348,2,3,3,1,0,0,1,0,1,1,0,0,some_college
348,2,3,3,1,0,0,1,0,1,1,0,0,some_college
268,2,1,2,2,NA,0,1,0,0,,1,0,none_listed
268,2,1,2,2,NA,0,1,0,0,,1,0,none_listed
268,2,1,2,2,NA,0,1,0,0,,1,0,none_listed
268,2,1,2,2,NA,0,1,0,0,,1,0,none_listed
349,2,1,2,2,NA,0,0,0,0,,0,0,none_listed
349,2,1,2,2,NA,0,0,0,0,,0,0,none_listed
349,2,1,2,2,NA,0,0,0,0,,0,0,none_listed
349,2,1,2,2,NA,0,0,0,0,,0,0,none_listed
350,2,2,4,1,0,1,0,0,0,,0,0,none_listed
350,2,2,4,1,0,1,0,0,0,,0,0,none_listed
350,2,2,4,1,0,1,0,0,0,,0,0,none_listed
350,2,2,4,1,0,1,0,0,0,,0,0,none_listed
1138,1,3,1,3,0,1,1,0,0,,1,0,none_listed
1138,1,3,1,3,0,1,1,0,0,,1,0,none_listed
1138,1,3,1,3,0,1,1,0,0,,1,0,none_listed
1138,1,3,1,3,0,1,1,0,0,,1,0,none_listed
1139,1,4,6,1,0,1,1,0,0,,0,1,none_listed
1139,1,4,6,1,0,1,1,0,0,,0,1,none_listed
1140,1,3,3,1,0,0,1,0,0,some,0,0,none_listed
1139,1,4,6,1,0,1,1,0,0,,0,1,none_listed
1139,1,4,6,1,0,1,1,0,0,,0,1,none_listed
1140,1,3,3,1,0,0,1,0,0,some,0,0,none_listed
1141,1,6,1,1,0,1,1,0,0,,1,0,none_listed
1141,1,6,1,1,0,1,1,0,0,,1,0,none_listed
1142,1,1,1,2,NA,0,1,1,0,2,1,0,none_listed
1142,1,1,1,2,NA,0,1,1,0,2,1,0,none_listed
1142,1,1,1,2,NA,0,1,1,0,2,1,0,none_listed
1142,1,1,1,2,NA,0,1,1,0,2,1,0,none_listed
1143,1,3,3,2,0,0,0,0,0,,0,0,none_listed
1143,1,3,3,2,0,0,0,0,0,,0,0,none_listed
1143,1,3,3,2,0,0,0,0,0,,0,0,none_listed
1143,1,3,3,2,0,0,0,0,0,,0,0,none_listed
1144,1,2,2,1,0,1,1,1,0,1,0,0,none_listed
1145,1,3,3,2,0,0,0,0,0,,0,0,none_listed
1144,1,2,2,1,0,1,1,1,0,1,0,0,none_listed
1144,1,2,2,1,0,1,1,1,0,1,0,0,none_listed
1145,1,3,3,2,0,0,0,0,0,,0,0,none_listed
1144,1,2,2,1,0,1,1,1,0,1,0,0,none_listed
1146,1,1,1,4,0,0,1,1,0,,0,1,none_listed
1146,1,1,1,4,0,0,1,1,0,,0,1,none_listed
1146,1,1,1,4,0,0,1,1,0,,0,1,none_listed
1146,1,1,1,4,0,0,1,1,0,,0,1,none_listed
1147,1,2,1,3,1,1,1,1,0,,1,0,none_listed
1147,1,2,1,3,1,1,1,1,0,,1,0,none_listed
1147,1,2,1,3,1,1,1,1,0,,1,0,none_listed
1147,1,2,1,3,1,1,1,1,0,,1,0,none_listed
1148,1,3,2,1,0,1,0,0,0,,0,0,none_listed
1148,1,3,2,1,0,1,0,0,0,,0,0,none_listed
1148,1,3,2,1,0,1,0,0,0,,0,0,none_listed
1148,1,3,2,1,0,1,0,0,0,,0,0,none_listed
1149,1,2,1,1,0,1,1,0,0,,1,1,none_listed
1149,1,2,1,1,0,1,1,0,0,,1,1,none_listed
1149,1,2,1,1,0,1,1,0,0,,1,1,none_listed
1149,1,2,1,1,0,1,1,0,0,,1,1,none_listed
1150,1,3,1,2,NA,0,1,1,0,,1,1,none_listed
1150,1,3,1,2,NA,0,1,1,0,,1,1,none_listed
1150,1,3,1,2,NA,0,1,1,0,,1,1,none_listed
1150,1,3,1,2,NA,0,1,1,0,,1,1,none_listed
1152,1,3,2,1,0,1,0,0,0,,0,0,none_listed
1152,1,3,2,1,0,1,0,0,0,,0,0,none_listed
1151,1,1,3,2,NA,0,1,0,0,,1,1,none_listed
1152,1,3,2,1,0,1,0,0,0,,0,0,none_listed
1152,1,3,2,1,0,1,0,0,0,,0,0,none_listed
1151,1,1,3,2,NA,0,1,0,0,,1,1,none_listed
1151,1,1,3,2,NA,0,1,0,0,,1,1,none_listed
1151,1,1,3,2,NA,0,1,0,0,,1,1,none_listed
1153,1,3,3,3,0,1,1,0,0,2,0,0,none_listed
1153,1,3,3,3,0,1,1,0,0,2,0,0,none_listed
1155,1,6,2,3,1,1,0,0,0,,0,0,none_listed
1155,1,6,2,3,1,1,0,0,0,,0,0,none_listed
1154,1,1,2,2,NA,1,1,0,0,some,1,1,none_listed
1154,1,1,2,2,NA,1,1,0,0,some,1,1,none_listed
1154,1,1,2,2,NA,1,1,0,0,some,1,1,none_listed
1154,1,1,2,2,NA,1,1,0,0,some,1,1,none_listed
1155,1,6,2,3,1,1,0,0,0,,0,0,none_listed
1155,1,6,2,3,1,1,0,0,0,,0,0,none_listed
1156,1,2,1,1,0,0,1,0,0,,1,0,none_listed
1156,1,2,1,1,0,0,1,0,0,,1,0,none_listed
1156,1,2,1,1,0,0,1,0,0,,1,0,none_listed
1156,1,2,1,1,0,0,1,0,0,,1,0,none_listed
1157,1,2,1,1,0,0,1,0,0,some,1,0,none_listed
1157,1,2,1,1,0,0,1,0,0,some,1,0,none_listed
1157,1,2,1,1,0,0,1,0,0,some,1,0,none_listed
1157,1,2,1,1,0,0,1,0,0,some,1,0,none_listed
1158,1,2,2,1,0,0,0,0,0,,0,0,none_listed
1158,1,2,2,1,0,0,0,0,0,,0,0,none_listed
1158,1,2,2,1,0,0,0,0,0,,0,0,none_listed
1158,1,2,2,1,0,0,0,0,0,,0,0,none_listed
1159,1,2,3,1,1,0,1,0,0,some,0,0,none_listed
1159,1,2,3,1,1,0,1,0,0,some,0,0,none_listed
1159,1,2,3,1,1,0,1,0,0,some,0,0,none_listed
1159,1,2,3,1,1,0,1,0,0,some,0,0,none_listed
1160,1,2,5,1,0,0,1,0,0,,1,0,none_listed
1161,1,3,3,1,1,1,1,0,1,,0,0,some_college
1160,1,2,5,1,0,0,1,0,0,,1,0,none_listed
1161,1,3,3,1,1,1,1,0,1,,0,0,some_college
1160,1,2,5,1,0,0,1,0,0,,1,0,none_listed
1160,1,2,5,1,0,0,1,0,0,,1,0,none_listed
1162,1,1,1,2,NA,1,1,0,0,5,1,0,none_listed
1163,1,3,3,1,0,0,1,0,0,some,0,0,none_listed
1162,1,1,1,2,NA,1,1,0,0,5,1,0,none_listed
1162,1,1,1,2,NA,1,1,0,0,5,1,0,none_listed
1162,1,1,1,2,NA,1,1,0,0,5,1,0,none_listed
1163,1,3,3,1,0,0,1,0,0,some,0,0,none_listed
1164,1,3,2,1,0,0,0,0,0,,0,0,none_listed
1164,1,3,2,1,0,0,0,0,0,,0,0,none_listed
1166,1,3,3,1,0,0,0,0,0,,0,0,none_listed
1165,1,1,1,2,NA,1,1,0,1,,1,0,college
1165,1,1,1,2,NA,1,1,0,1,,1,0,college
1166,1,3,3,1,0,0,0,0,0,,0,0,none_listed
1165,1,1,1,2,NA,1,1,0,1,,1,0,college
1165,1,1,1,2,NA,1,1,0,1,,1,0,college
1167,1,1,1,1,0,1,1,0,1,some,1,0,college
1167,1,1,1,1,0,1,1,0,1,some,1,0,college
1167,1,1,1,1,0,1,1,0,1,some,1,0,college
1167,1,1,1,1,0,1,1,0,1,some,1,0,college
1168,1,4,4,2,0,1,0,0,0,,0,0,none_listed
1168,1,4,4,2,0,1,0,0,0,,0,0,none_listed
1169,1,4,1,3,0,1,1,0,0,,1,0,none_listed
1169,1,4,1,3,0,1,1,0,0,,1,0,none_listed
1169,1,4,1,3,0,1,1,0,0,,1,0,none_listed
1169,1,4,1,3,0,1,1,0,0,,1,0,none_listed
1170,1,3,5,3,0,0,1,0,0,some,0,0,none_listed
1170,1,3,5,3,0,0,1,0,0,some,0,0,none_listed
1170,1,3,5,3,0,0,1,0,0,some,0,0,none_listed
1170,1,3,5,3,0,0,1,0,0,some,0,0,none_listed
1171,1,3,3,1,0,0,1,0,0,2,0,0,none_listed
1171,1,3,3,1,0,0,1,0,0,2,0,0,none_listed
1172,1,1,1,2,NA,0,1,0,1,,1,0,some_college
1172,1,1,1,2,NA,0,1,0,1,,1,0,some_college
1172,1,1,1,2,NA,0,1,0,1,,1,0,some_college
1172,1,1,1,2,NA,0,1,0,1,,1,0,some_college
1174,1,3,3,1,1,0,0,0,0,,0,0,none_listed
1174,1,3,3,1,1,0,0,0,0,,0,0,none_listed
1173,1,4,1,1,0,0,1,0,0,some,0,0,none_listed
1173,1,4,1,1,0,0,1,0,0,some,0,0,none_listed
1173,1,4,1,1,0,0,1,0,0,some,0,0,none_listed
1173,1,4,1,1,0,0,1,0,0,some,0,0,none_listed
1175,1,2,1,2,NA,0,1,0,0,some,1,0,none_listed
1175,1,2,1,2,NA,0,1,0,0,some,1,0,none_listed
1175,1,2,1,2,NA,0,1,0,0,some,1,0,none_listed
1175,1,2,1,2,NA,0,1,0,0,some,1,0,none_listed
1176,1,5,1,1,0,0,1,0,0,,1,0,none_listed
1176,1,5,1,1,0,0,1,0,0,,1,0,none_listed
1176,1,5,1,1,0,0,1,0,0,,1,0,none_listed
1176,1,5,1,1,0,0,1,0,0,,1,0,none_listed
1177,1,1,1,1,0,0,1,0,0,,1,0,none_listed
1177,1,1,1,1,0,0,1,0,0,,1,0,none_listed
1178,1,6,2,1,1,0,1,0,0,some,0,0,none_listed
1178,1,6,2,1,1,0,1,0,0,some,0,0,none_listed
1177,1,1,1,1,0,0,1,0,0,,1,0,none_listed
1177,1,1,1,1,0,0,1,0,0,,1,0,none_listed
1179,1,3,2,1,0,0,1,0,0,3,0,0,none_listed
1179,1,3,2,1,0,0,1,0,0,3,0,0,none_listed
1180,1,2,1,1,0,0,1,0,0,,1,0,none_listed
1180,1,2,1,1,0,0,1,0,0,,1,0,none_listed
1180,1,2,1,1,0,0,1,0,0,,1,0,none_listed
1180,1,2,1,1,0,0,1,0,0,,1,0,none_listed
1181,1,4,1,1,0,0,1,0,0,,1,0,none_listed
1181,1,4,1,1,0,0,1,0,0,,1,0,none_listed
1182,1,3,2,1,0,0,0,0,0,,0,0,none_listed
1182,1,3,2,1,0,0,0,0,0,,0,0,none_listed
1181,1,4,1,1,0,0,1,0,0,,1,0,none_listed
1181,1,4,1,1,0,0,1,0,0,,1,0,none_listed
1183,1,4,1,1,0,0,1,0,1,1,1,0,college
1183,1,4,1,1,0,0,1,0,1,1,1,0,college
1183,1,4,1,1,0,0,1,0,1,1,1,0,college
1183,1,4,1,1,0,0,1,0,1,1,1,0,college
1185,1,2,2,3,0,1,0,0,0,,0,0,none_listed
1185,1,2,2,3,0,1,0,0,0,,0,0,none_listed
1185,1,2,2,3,0,1,0,0,0,,0,0,none_listed
1185,1,2,2,3,0,1,0,0,0,,0,0,none_listed
1184,1,1,6,4,0,0,1,0,0,3,0,0,none_listed
1184,1,1,6,4,0,0,1,0,0,3,0,0,none_listed
1184,1,1,6,4,0,0,1,0,0,3,0,0,none_listed
1184,1,1,6,4,0,0,1,0,0,3,0,0,none_listed
1186,1,2,1,1,0,0,1,0,0,,1,0,none_listed
1186,1,2,1,1,0,0,1,0,0,,1,0,none_listed
1187,1,6,4,2,0,0,1,0,0,2,0,0,none_listed
1186,1,2,1,1,0,0,1,0,0,,1,0,none_listed
1187,1,6,4,2,0,0,1,0,0,2,0,0,none_listed
1186,1,2,1,1,0,0,1,0,0,,1,0,none_listed
1187,1,6,4,2,0,0,1,0,0,2,0,0,none_listed
1187,1,6,4,2,0,0,1,0,0,2,0,0,none_listed
189,2,3,3,3,0,0,1,0,0,3,0,0,none_listed
189,2,3,3,3,0,0,1,0,0,3,0,0,none_listed
129,2,3,2,1,0,0,1,0,0,some,1,0,none_listed
273,2,2,3,2,NA,0,1,0,0,3,0,0,none_listed
105,2,3,2,1,0,0,1,0,0,some,0,0,none_listed
229,2,3,2,1,0,1,1,0,0,2,0,0,none_listed
76,2,3,3,3,0,1,1,0,1,5,0,0,some_college
129,2,3,2,1,0,0,1,0,0,some,1,0,none_listed
105,2,3,2,1,0,0,1,0,0,some,0,0,none_listed
229,2,3,2,1,0,1,1,0,0,2,0,0,none_listed
273,2,2,3,2,NA,0,1,0,0,3,0,0,none_listed
76,2,3,3,3,0,1,1,0,1,5,0,0,some_college
76,2,3,3,3,0,1,1,0,1,5,0,0,some_college
44,2,2,2,2,NA,0,0,0,0,,0,0,none_listed
105,2,3,2,1,0,0,1,0,0,some,0,0,none_listed
44,2,2,2,2,NA,0,0,0,0,,0,0,none_listed
129,2,3,2,1,0,0,1,0,0,some,1,0,none_listed
229,2,3,2,1,0,1,1,0,0,2,0,0,none_listed
273,2,2,3,2,NA,0,1,0,0,3,0,0,none_listed
273,2,2,3,2,NA,0,1,0,0,3,0,0,none_listed
105,2,3,2,1,0,0,1,0,0,some,0,0,none_listed
189,2,3,3,3,0,0,1,0,0,3,0,0,none_listed
44,2,2,2,2,NA,0,0,0,0,,0,0,none_listed
44,2,2,2,2,NA,0,0,0,0,,0,0,none_listed
229,2,3,2,1,0,1,1,0,0,2,0,0,none_listed
129,2,3,2,1,0,0,1,0,0,some,1,0,none_listed
189,2,3,3,3,0,0,1,0,0,3,0,0,none_listed
76,2,3,3,3,0,1,1,0,1,5,0,0,some_college
1188,2,2,1,1,0,0,1,0,0,,1,0,none_listed
1188,2,2,1,1,0,0,1,0,0,,1,0,none_listed
1188,2,2,1,1,0,0,1,0,0,,1,0,none_listed
1188,2,2,1,1,0,0,1,0,0,,1,0,none_listed
269,2,3,2,2,NA,0,1,0,0,some,0,0,none_listed
269,2,3,2,2,NA,0,1,0,0,some,0,0,none_listed
269,2,3,2,2,NA,0,1,0,0,some,0,0,none_listed
269,2,3,2,2,NA,0,1,0,0,some,0,0,none_listed
351,2,5,4,1,1,1,1,0,1,,1,0,college
351,2,5,4,1,1,1,1,0,1,,1,0,college
351,2,5,4,1,1,1,1,0,1,,1,0,college
351,2,5,4,1,1,1,1,0,1,,1,0,college
352,2,1,2,2,NA,1,1,0,0,2,0,0,none_listed
352,2,1,2,2,NA,1,1,0,0,2,0,0,none_listed
352,2,1,2,2,NA,1,1,0,0,2,0,0,none_listed
352,2,1,2,2,NA,1,1,0,0,2,0,0,none_listed
1189,2,2,5,1,0,0,1,0,0,,1,0,none_listed
1189,2,2,5,1,0,0,1,0,0,,1,0,none_listed
1189,2,2,5,1,0,0,1,0,0,,1,0,none_listed
1189,2,2,5,1,0,0,1,0,0,,1,0,none_listed
353,2,2,2,1,0,0,1,0,0,some,0,0,none_listed
353,2,2,2,1,0,0,1,0,0,some,0,0,none_listed
353,2,2,2,1,0,0,1,0,0,some,0,0,none_listed
353,2,2,2,1,0,0,1,0,0,some,0,0,none_listed
1190,2,4,1,1,0,0,1,1,0,3,1,0,none_listed
1190,2,4,1,1,0,0,1,1,0,3,1,0,none_listed
1190,2,4,1,1,0,0,1,1,0,3,1,0,none_listed
1190,2,4,1,1,0,0,1,1,0,3,1,0,none_listed
354,2,2,4,1,0,1,1,0,0,1,0,0,none_listed
354,2,2,4,1,0,1,1,0,0,1,0,0,none_listed
354,2,2,4,1,0,1,1,0,0,1,0,0,none_listed
354,2,2,4,1,0,1,1,0,0,1,0,0,none_listed
270,2,3,2,2,NA,0,1,0,0,some,0,0,none_listed
270,2,3,2,2,NA,0,1,0,0,some,0,0,none_listed
270,2,3,2,2,NA,0,1,0,0,some,0,0,none_listed
270,2,3,2,2,NA,0,1,0,0,some,0,0,none_listed
1191,2,2,1,1,0,0,1,0,0,3,1,0,none_listed
1191,2,2,1,1,0,0,1,0,0,3,1,0,none_listed
1191,2,2,1,1,0,0,1,0,0,3,1,0,none_listed
1191,2,2,1,1,0,0,1,0,0,3,1,0,none_listed
355,2,5,3,1,0,1,1,0,0,some,0,0,none_listed
355,2,5,3,1,0,1,1,0,0,some,0,0,none_listed
355,2,5,3,1,0,1,1,0,0,some,0,0,none_listed
355,2,5,3,1,0,1,1,0,0,some,0,0,none_listed
356,2,1,2,2,NA,0,0,0,0,,0,0,none_listed
356,2,1,2,2,NA,0,0,0,0,,0,0,none_listed
356,2,1,2,2,NA,0,0,0,0,,0,0,none_listed
356,2,1,2,2,NA,0,0,0,0,,0,0,none_listed
271,2,1,2,2,NA,0,1,0,0,some,0,0,none_listed
271,2,1,2,2,NA,0,1,0,0,some,0,0,none_listed
271,2,1,2,2,NA,0,1,0,0,some,0,0,none_listed
271,2,1,2,2,NA,0,1,0,0,some,0,0,none_listed
357,2,3,2,1,0,0,1,0,0,some,1,0,none_listed
357,2,3,2,1,0,0,1,0,0,some,1,0,none_listed
357,2,3,2,1,0,0,1,0,0,some,1,0,none_listed
357,2,3,2,1,0,0,1,0,0,some,1,0,none_listed
358,2,3,3,1,0,0,1,0,0,5,0,0,none_listed
358,2,3,3,1,0,0,1,0,0,5,0,0,none_listed
358,2,3,3,1,0,0,1,0,0,5,0,0,none_listed
358,2,3,3,1,0,0,1,0,0,5,0,0,none_listed
1192,1,1,1,4,0,0,1,0,0,,1,0,none_listed
1192,1,1,1,4,0,0,1,0,0,,1,0,none_listed
1192,1,1,1,4,0,0,1,0,0,,1,0,none_listed
1192,1,1,1,4,0,0,1,0,0,,1,0,none_listed
1193,1,2,1,2,NA,1,1,0,0,,1,0,none_listed
1194,1,2,3,1,0,1,1,0,0,some,0,0,none_listed
1193,1,2,1,2,NA,1,1,0,0,,1,0,none_listed
1193,1,2,1,2,NA,1,1,0,0,,1,0,none_listed
1193,1,2,1,2,NA,1,1,0,0,,1,0,none_listed
1194,1,2,3,1,0,1,1,0,0,some,0,0,none_listed
1195,1,1,1,1,1,0,1,0,0,3,0,0,none_listed
1195,1,1,1,1,1,0,1,0,0,3,0,0,none_listed
1195,1,1,1,1,1,0,1,0,0,3,0,0,none_listed
1195,1,1,1,1,1,0,1,0,0,3,0,0,none_listed
1196,1,3,1,2,NA,0,1,0,1,3,0,1,some_college
1196,1,3,1,2,NA,0,1,0,1,3,0,1,some_college
1197,1,3,2,1,0,0,1,0,0,2,0,0,none_listed
1197,1,3,2,1,0,0,1,0,0,2,0,0,none_listed
1197,1,3,2,1,0,0,1,0,0,2,0,0,none_listed
1197,1,3,2,1,0,0,1,0,0,2,0,0,none_listed
1198,1,1,1,2,NA,1,1,0,0,3,1,0,none_listed
1199,1,3,2,3,1,0,0,0,0,,0,0,none_listed
1198,1,1,1,2,NA,1,1,0,0,3,1,0,none_listed
1199,1,3,2,3,1,0,0,0,0,,0,0,none_listed
1198,1,1,1,2,NA,1,1,0,0,3,1,0,none_listed
1199,1,3,2,3,1,0,0,0,0,,0,0,none_listed
1198,1,1,1,2,NA,1,1,0,0,3,1,0,none_listed
1199,1,3,2,3,1,0,0,0,0,,0,0,none_listed
1200,1,2,1,1,0,1,1,0,0,,1,0,none_listed
1200,1,2,1,1,0,1,1,0,0,,1,0,none_listed
